Index,Link,Price,Condition,Year,Papers,Box,Brand,Model,Reference,Movement,Dimensions,Gender,SKU,Case,Bracelet,Crystal,Dial Color,Features,Missed Prices,Condition Category
678,https://www.chronext.com/grand-seiko/sport-kollektion/sbge201/V29900,5020,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Grand Seiko,Sport Kollektion SBGE201,SBGE201,Automatic,44mm,Male,V29900,Stainless Steel,Stainless Steel,Sapphire,Black,"['Date', 'Second Timezone', 'Luminescent Hands', 'Luminescent Indexes', 'Power Reserve Indicator', 'Rotating Bezel', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second']",,Unworn - New
679,https://www.chronext.com/omega/seamaster/212-30-41-20-01-003/V33151,5560,Previously worn with visible signs of usage. The movement is flawless and the case has been cleaned. The watch has been tested to ensure full functionality. An inspection by our certified watchmakers guarantees its authenticity.,2016.0,Original papers,Original box,Omega,Seamaster Diver Co-Axial 300M,212.30.41.20.01.003,Automatic,41mm,Male,V33151,Stainless Steel,Stainless Steel,Sapphire,Black,"['Date', 'Helium Valve', 'Luminescent Hands', 'Luminescent Indexes', 'Rotating Bezel', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer', 'Co-Axial']",,Very Good
680,https://www.chronext.com/rolex/explorer-ii/16550/V31321,13030,Older than 20 years and may have visible signs of usage and ageing. The movement is flawless and may have previously been polished. An inspection by our certified watchmakers guarantees its authenticity. Please note that vintage watches are not guaranteed to be water resistant.,1984.0,CHRONEXT Certificate,Original box,Rolex,Explorer II,16550,Automatic,40mm,Male,V31321,Stainless Steel,Stainless Steel,Sapphire,Black,"['Date', 'Second Timezone', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']",,Vintage
681,https://www.chronext.com/iwc/pilot-s-watch/iw388103/V33773,8400,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,IWC,Pilot's Watch CHRONOGRAPH 41,IW388103,Automatic,41mm,Male,V33773,Stainless Steel,Leather,Sapphire,Green,"['Minute', 'Hour', 'Chronograph']",,Unworn - New
682,https://www.chronext.com/tudor/black-bay/79230dk/V33561,5000,"Previously worn, minor to no signs of usage. The movement is flawless and the case has been cleaned. The watch has been tested to ensure full functionality. An inspection by our certified watchmakers guarantees its authenticity.",2021.0,Original papers,Original box,Tudor,Black Bay Dark,79230DK,Automatic,41mm,Male,V33561,Stainless Steel,Stainless Steel,Sapphire,Black,"['Luminescent Hands', 'Luminescent Indexes', 'Rotating Bezel', 'Screw Down Crown', 'Water Resistant', 'Minute', 'Hour', 'Central Second', 'Chronometer']",,Like New
683,https://www.chronext.com/omega/speedmaster/3565-80-00/V23463,9350,"Previously worn, minor to no signs of usage. The movement is flawless and the case has been cleaned. The watch has been tested to ensure full functionality. An inspection by our certified watchmakers guarantees its authenticity.",2008.0,Original papers,Original box,Omega,Speedmaster Professional Moonwatch Gemini IV 40th Anniversary,3565.80.00,Manual Wind,42mm,Male,V23463,Stainless Steel,Stainless Steel,Hesalite glass,Blue,"['Luminescent Hands', 'Luminescent Indexes', 'Screw Down Crown', 'Small Second', 'Tachymeter', 'Hour', 'Chronograph']",,Like New
684,https://www.chronext.com/cartier/panthere/w3pn0007/V21542,12900,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Cartier,Panthère,W3PN0007,Quartz,37mm,Unisex,V21542,Stainless Steel,Stainless Steel Rose Gold,Sapphire,White,"['Diamonds', 'Minute', 'Hour']",,Unworn - New
685,https://www.chronext.com/rolex/explorer-ii/216570/V33824,18540,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2020.0,Original papers,Original box,Rolex,Explorer II,216570,Automatic,42mm,Male,V33824,Stainless Steel,Stainless Steel,Sapphire,White,"['Date', 'Second Timezone', 'Luminescent Hands', 'Luminescent Indexes', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']",,Unworn - New
686,https://www.chronext.com/rolex/cosmograph-daytona/116523/V32432,26480,Previously worn with visible signs of usage. The movement is flawless and the case has been cleaned. The watch has been tested to ensure full functionality. An inspection by our certified watchmakers guarantees its authenticity.,2002.0,Original papers,Original box,Rolex,Cosmograph Daytona,116523,Automatic,40mm,Male,V32432,Stainless Steel Yellow Gold,Stainless Steel Yellow Gold,Sapphire,Black,"['Luminescent Hands', 'Luminescent Indexes', 'Screw Down Crown', 'Screw Down Push Buttons', 'Small Second', 'Tachymeter', 'Minute', 'Hour', 'Chronograph', 'Chronometer']",,Very Good
687,https://www.chronext.com/tag-heuer/aquaracer/wbd1410-ba0741/V32245,1090,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Tag Heuer,Aquaracer Quartz,WBD1410.BA0741,Quartz,27mm,Female,V32245,Stainless Steel,Stainless Steel,Sapphire,Black,"['Date', 'Luminescent Hands', 'Luminescent Indexes', 'Rotating Bezel', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second']",,Unworn - New
688,https://www.chronext.com/zenith/defy/95-9000-9004-78-r582/V18884,9050,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Zenith,Defy El Primero 29,95.9000.9004.78.R582,Automatic,44mm,Male,V18884,Titanium,Rubber,Sapphire,Transparent,"['Luminescent Hands', 'Luminescent Indexes', 'Power Reserve Indicator', 'Small Second', 'Minute', 'Hour', 'Chronograph']",,Unworn - New
689,https://www.chronext.com/jaeger-lecoultre/master/145-8-89/V34029,4860,Older than 20 years and may have visible signs of usage and ageing. The movement is flawless and may have previously been polished. An inspection by our certified watchmakers guarantees its authenticity. Please note that vintage watches are not guaranteed to be water resistant.,1996.0,Original papers,CHRONEXT box,Jaeger-LeCoultre,Master Control,145.8.89,Automatic,34mm,Female,V34029,Stainless Steel,Calf Leather,Sapphire,Silver,"['Date', 'Minute', 'Hour', 'Central Second']",,Vintage
690,https://www.chronext.com/rolex/lady-datejust/69173/V33317,4420,Older than 20 years and may have visible signs of usage and ageing. The movement is flawless and may have previously been polished. An inspection by our certified watchmakers guarantees its authenticity. Please note that vintage watches are not guaranteed to be water resistant.,1987.0,CHRONEXT Certificate,CHRONEXT box,Rolex,Lady-Datejust 26,69173,Automatic,26mm,Female,V33317,Stainless Steel Yellow Gold,Stainless Steel Yellow Gold,Sapphire,Gold,"['Date', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']",,Vintage
691,https://www.chronext.com/cartier/ballon-bleu/w4bb0021/S7679,7300,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Cartier,Ballon Bleu,W4BB0021,Automatic,33mm,Female,S7679,Stainless Steel,Stainless Steel,Sapphire,Silver,"['Diamonds', 'Water Resistant', 'Minute', 'Hour']",,Unworn - New
692,https://www.chronext.com/iwc/pilot-s-watch/iw377709/V23659,7000,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,IWC,Pilot's Watch Chronograph,IW377709,Automatic,43mm,Male,V23659,Stainless Steel,Calf Leather,Sapphire,Black,"['Day Date', 'Luminescent Hands', 'Luminescent Indexes', 'Small Second', 'Minute', 'Hour', 'Chronograph']",,Unworn - New
693,https://www.chronext.com/porsche-design/the-indicator/p-6910/V20599,46560,"Previously worn, minor to no signs of usage. The movement is flawless and the case has been cleaned. The watch has been tested to ensure full functionality. An inspection by our certified watchmakers guarantees its authenticity.",2010.0,Original papers,Original box,Porsche Design,The Indicator,P'6910,Automatic,49mm,Male,V20599,Titanium,Rubber,Sapphire,Black,"['Luminescent Hands', 'Luminescent Indexes', 'Power Reserve Indicator', 'Screw Down Crown', 'Small Second', 'Minute', 'Hour', 'Chronograph']",,Like New
694,https://www.chronext.com/rolex/datejust/16220/V33787,9600,Older than 20 years and may have visible signs of usage and ageing. The movement is flawless and may have previously been polished. An inspection by our certified watchmakers guarantees its authenticity. Please note that vintage watches are not guaranteed to be water resistant.,1992.0,Original papers,Original box,Rolex,Datejust 36,16220,Automatic,36mm,Unisex,V33787,Stainless Steel,Stainless Steel,Sapphire,Silver,"['Date', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']",,Vintage
695,https://www.chronext.com/breitling/galactic/w7433012-be08-376a/V33019,4130,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Breitling,Galactic 36 SleekT,W7433012.BE08.376A,Quartz,36mm,Male,V33019,Stainless Steel,Stainless Steel,Sapphire,Black,"['Date', 'Minute', 'Hour', 'Central Second', 'Chronometer']",,Unworn - New
696,https://www.chronext.com/hublot/classic-fusion/565-nx-1191-rx-plp17/V32537,6120,"Previously worn, minor to no signs of usage. The movement is flawless and the case has been cleaned. The watch has been tested to ensure full functionality. An inspection by our certified watchmakers guarantees its authenticity.",2018.0,Original papers,Original box,Hublot,Classic Fusion,565.NX.1191.RX.PLP17,Automatic,33mm,Female,V32537,Titanium,Rubber,,Black,"['Date', 'Minute', 'Hour', 'Central Second']",,Like New
697,https://www.chronext.com/rolex/explorer/14270/V33738,11360,Older than 20 years and may have visible signs of usage and ageing. The movement is flawless and may have previously been polished. An inspection by our certified watchmakers guarantees its authenticity. Please note that vintage watches are not guaranteed to be water resistant.,1996.0,Original papers,Original box,Rolex,Explorer I,14270,Automatic,36mm,Unisex,V33738,Stainless Steel,Stainless Steel,Sapphire,Black,"['Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']",,Vintage
698,https://www.chronext.com/rolex/datejust/1601/V25949,8070,Older than 20 years and may have visible signs of usage and ageing. The movement is flawless and may have previously been polished. An inspection by our certified watchmakers guarantees its authenticity. Please note that vintage watches are not guaranteed to be water resistant.,1973.0,Original papers,CHRONEXT box,Rolex,Datejust 36,1601,Automatic,36mm,Unisex,V25949,Stainless Steel White Gold,Stainless Steel,Acrylic glass,Silver,"['Date', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']",,Vintage
699,https://www.chronext.com/chopard/happy-diamonds/204780-1018/V14499,13100,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2020.0,Original papers,Original box,Chopard,Happy Diamonds,204780-1018,Quartz,25.8mm,Female,V14499,White Gold,White Gold,Sapphire,Mother of Pearl,"['Diamonds', 'Minute', 'Hour']",,Unworn - New
700,https://www.chronext.com/breitling/chronomat/ab011012-b967-375a/V33655,6480,"Pre-owned watch in original condition. Has been inspected, regulated and authenticated by certified CHRONEXT watchmakers.",,Original papers,CHRONEXT box,Breitling,Chronomat 44,AB011012.B967.375A,Automatic,44mm,Male,V33655,Stainless Steel,Stainless Steel,Sapphire,Black,"['Date', 'Luminescent Hands', 'Luminescent Indexes', 'Rotating Bezel', 'Screw Down Crown', 'Small Second', 'Tachymeter', 'Minute', 'Hour', 'Chronograph', 'Chronometer']",,Good
701,https://www.chronext.com/omega/seamaster/215-92-44-21-99-001/U3118,9000,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,Seamaster Planet Ocean 600M Chronometer,215.92.44.21.99.001,Automatic,43.5mm,Male,U3118,Titanium,Rubber,Sapphire,Grey,"['Date', 'Helium Valve', 'Magnetic Shielding', 'Rotating Bezel', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer', 'Co-Axial']",,Unworn - New
702,https://www.chronext.com/breitling/galactic/h7234812-be86-477x-h12ba-1/V23493,10630,"Previously worn, minor to no signs of usage. The movement is flawless and the case has been cleaned. The watch has been tested to ensure full functionality. An inspection by our certified watchmakers guarantees its authenticity.",2021.0,Original papers,Original box,Breitling,Galactic 29,H7234812.BE86.477X.H12BA.1,Quartz,29mm,Female,V23493,Rose Gold,Calf Leather,Sapphire,Black,"['Date', 'Luminescent Indexes', 'Minute', 'Hour', 'Central Second', 'Chronometer']",,Like New
703,https://www.chronext.com/zenith/port-royal/95-0100-418/V30067,10940,Older than 20 years and may have visible signs of usage and ageing. The movement is flawless and may have previously been polished. An inspection by our certified watchmakers guarantees its authenticity. Please note that vintage watches are not guaranteed to be water resistant.,,Original papers,Original box,Zenith,Port Royal,95.0100.418,,41mm,Male,V30067,Titanium,Titanium,Sapphire,Grey,"['Date', 'Small Second', 'Tachymeter', 'Minute', 'Hour', 'Chronograph']",,Vintage
704,https://www.chronext.com/omega/seamaster/215-92-46-22-01-002/C54921,11700,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,Seamaster Planet Ocean 600M Co-Axial Master Chronometer GMT,215.92.46.22.01.002,Automatic,45.5mm,Male,C54921,Ceramic,Rubber,Sapphire,Black,"['Date', 'Second Timezone', 'Helium Valve', 'Luminescent Hands', 'Luminescent Indexes', 'Magnetic Shielding', 'Rotating Bezel', 'Screw Down Crown', 'Water Resistant', 'Minute', 'Hour', 'Central Second', 'Chronometer', 'Co-Axial']",,Unworn - New
705,https://www.chronext.com/hublot/classic-fusion/515-ox-2210-lr/V31872,11460,"Previously worn, minor to no signs of usage. The movement is flawless and the case has been cleaned. The watch has been tested to ensure full functionality. An inspection by our certified watchmakers guarantees its authenticity.",2020.0,Original papers,Original box,Hublot,Classic Fusion,515.OX.2210.LR,Manual Wind,45mm,Male,V31872,Rose Gold,Calf Leather,Sapphire,Transparent,"['Power Reserve Indicator', 'Small Second', 'Water Resistant', 'Minute', 'Hour']",,Like New
706,https://www.chronext.com/rolex/explorer-ii/16570/M03551,12060,Previously worn with visible signs of usage. The movement is flawless and the case has been cleaned. The watch has been tested to ensure full functionality. An inspection by our certified watchmakers guarantees its authenticity.,2002.0,CHRONEXT Certificate,Original box,Rolex,Explorer II,16570,Automatic,40mm,Male,M03551,Stainless Steel,Stainless Steel,Sapphire,Black,"['Date', 'Second Timezone', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']",,Very Good
